-0.070294, -0.551716, -0.005346, 0.000090
-0.070294, -0.551716, -0.005346, 0.008707
-0.070302, -0.551716, -0.005346, 0.001162
-0.070303, -0.551716, -0.005346, 0.008062
-0.070296, -0.551716, -0.005346, 0.000390
-0.070295, -0.551716, -0.005346, 0.007608
-0.070304, -0.551716, -0.005346, 0.001481
-0.070302, -0.551716, -0.005346, 0.006761
-0.070308, -0.551715, -0.005346, 0.000829
-0.070307, -0.551715, -0.005346, 0.007495
-0.070315, -0.551715, -0.005346, 0.000520
-0.070314, -0.551715, -0.005346, 0.007960
-0.070322, -0.551715, -0.005346, 0.000073
-0.070322, -0.551715, -0.005346, 0.008444
-0.070313, -0.551715, -0.005346, 0.000167
-0.070313, -0.551715, -0.005346, 0.008319
-0.070322, -0.551715, -0.005346, 0.000092
-0.070322, -0.551715, -0.005346, 0.007990
-0.070330, -0.551715, -0.005346, 0.000250
-0.070329, -0.551715, -0.005346, 0.008003
-0.070337, -0.551715, -0.005346, 0.000203
-0.070337, -0.551715, -0.005346, 0.007984
-0.070345, -0.551715, -0.005346, 0.000327
-0.070345, -0.551715, -0.005346, 0.008151
-0.070353, -0.551715, -0.005346, 0.000018
-0.070353, -0.551715, -0.005346, 0.008279
-0.070361, -0.551715, -0.005346, 0.000494
-0.070361, -0.551715, -0.005346, 0.008169
-0.070353, -0.551715, -0.005346, 0.000100
-0.070353, -0.551715, -0.005346, 0.007889
-0.070361, -0.551715, -0.005346, 0.000571
-0.070361, -0.551715, -0.005346, 0.007493
-0.070368, -0.551715, -0.005346, 0.001014
-0.070367, -0.551715, -0.005346, 0.007147
-0.070375, -0.551715, -0.005346, 0.001225
-0.070373, -0.551715, -0.005346, 0.006940
-0.070380, -0.551715, -0.005346, 0.001408
-0.070379, -0.551715, -0.005346, 0.006765
-0.070386, -0.551715, -0.005346, 0.001589
-0.070384, -0.551715, -0.005346, 0.006656
-0.070391, -0.551715, -0.005346, 0.001587
-0.070389, -0.551715, -0.005346, 0.006523
-0.070396, -0.551715, -0.005346, 0.001670
-0.070394, -0.551715, -0.005346, 0.006560
-0.070401, -0.551715, -0.005346, 0.001701
-0.070399, -0.551715, -0.005346, 0.006558
-0.070406, -0.551715, -0.005346, 0.001709
-0.070404, -0.551715, -0.005346, 0.006548
-0.070410, -0.551715, -0.005346, 0.001711
-0.070409, -0.551715, -0.005346, 0.006576
-0.070415, -0.551715, -0.005346, 0.001699
-0.070414, -0.551715, -0.005346, 0.006816
-0.070420, -0.551715, -0.005346, 0.001146
-0.070419, -0.551715, -0.005346, 0.007117
-0.070426, -0.551715, -0.005346, 0.001146
-0.070425, -0.551715, -0.005346, 0.007247
-0.070432, -0.551715, -0.005346, 0.001122
-0.070431, -0.551715, -0.005346, 0.006883
-0.070438, -0.551715, -0.005346, 0.001386
-0.070437, -0.551715, -0.005346, 0.007123
-0.070444, -0.551715, -0.005346, 0.001158
-0.070443, -0.551715, -0.005346, 0.007096
-0.070450, -0.551715, -0.005346, 0.000947
-0.070449, -0.551715, -0.005346, 0.007279
-0.070456, -0.551715, -0.005346, 0.001211
-0.070455, -0.551715, -0.005346, 0.007054
-0.070462, -0.551715, -0.005346, 0.001201
