0.0, 0.0
0.1322333457292757, 0.2261808622525905
0.27560576580959834, 0.4454701445542867
0.42975890385767457, 0.6573197379029921
0.5943074573097988, 0.8612001286444638
0.7688401404775562, 1.0566017219807122
0.9529207125479048, 1.2430361156915695
1.146089067957962, 1.420037320885922
1.3301696400283107, 1.6064717145967848
1.5047023231960681, 1.8018733079330334
1.6692508766481866, 2.0057536986745106
1.8234040146962684, 2.2176032920232105
1.966776434776591, 2.4368925743249124
2.0990097805058667, 2.6630734365774913
2.219773537385572, 2.89558054441805
2.3287658589160403, 3.1338327511643516
2.4257143210555796, 3.3772345503788586
2.5103766031385932, 3.625177564324764
2.5825410935511517, 3.8770420645934167
2.642027418649764, 4.13219852110264
2.6886868936015618, 4.390009175594076
2.7224028940189555, 4.649829635696693
2.7430911474598476, 4.91101048557211
2.750699944064877, 5.172898909116004
2.745210265805099, 5.434840321658368
2.7266358340172134, 5.69618000608428
2.695023075107304, 5.956264749285771
2.650451004509046, 6.214444474854344
2.5930310291862386, 6.470073867933485
2.522906669173449, 6.722513988169709
2.440253198850644, 6.971133866730696
2.3452772088485405, 7.215312083398778
2.238216089679611, 7.454438319797834
2.119337438385412, 7.687914884871401
1.9889383896833808, 7.915158208799056
1.8473448732847602, 8.135600301616995
1.6949107992400743, 8.34869017289721
1.5320171733482881, 8.553895208936565
1.3590711448407888, 8.750702504013663
1.1765049887202792, 8.938620142386066
0.9847750252984497, 9.117178427823474
0.7843604796328294, 9.285931057603642
0.5757622837136921, 9.444456238036805
0.35950182439499945, 9.59235773873017
0.13611964019878542, 9.729265882957641
-0.09382592974966429, 9.854838471659008
-0.3297601412788083, 9.968761638759482
-0.5710932817319873, 10.07075063567134
-0.8172221439419446, 10.16055054301715
-1.0675315339345788, 10.237936907795422
-1.3213958085935247, 10.302716304396263
-1.578180439442093, 10.35472681806462
-1.8372435986340123, 10.393838449602885
-2.0979377631887814, 10.419953440301146
-2.359611333461925, 10.433006516283086
-2.6216102618047046, 10.432965051656659
-2.8833433091169525, 10.421164538247247
-3.1446907103737036, 10.40269900201285
-3.4057323481004915, 10.380322596023559
-3.6665593814038915, 10.355569841222753
-3.927240315864788, 10.329323116080838
-4.187821685337997, 10.30210565742745
-4.4483342142416635, 10.274236993012046
-4.708798149328942, 10.245917764722192
-4.969226958951646, 10.217277316216922
-5.229629732879715, 10.18840110623973
-5.490012707374968, 10.159346902325542
-5.750380232862614, 10.130154577246476
-6.010735392398749, 10.100852169922241
-6.271080401481862, 10.071459714808823
-6.531425410564975, 10.042067259695404
-6.791770419648095, 10.012674804581998
-7.052115428731208, 9.98328234946858
-7.312460437814327, 9.95388989435516
-7.57280544689744, 9.924497439241755
-7.833150455980558, 9.895104984128336
-8.093495465063672, 9.865712529014917
-8.353840474146784, 9.836320073901511
-8.614006638880738, 9.80538454578727
-8.874020132809301, 9.773191019308417
-9.133901205062136, 9.739945441304753
-9.393665303656901, 9.705797919383935
-9.653324031547232, 9.670858182658305
-9.912885891843258, 9.635205961805372
-10.172356837560887, 9.598897994353553
-10.431740655074146, 9.561972726794199
-10.691039207956573, 9.52445338984432
-10.950252560097164, 9.486349869742885
-11.21104634532639, 9.461249237123473
-11.472754030939804, 9.448899036195867
-11.734729794400733, 9.445414853200754
-11.996713292505468, 9.448258599477862
-12.258605271278094, 9.455744027096847
-12.5203738120891, 9.466729072101812
